VegPotID;SubModuleID;ParameterEstimate;Veg_Pot;Effect;Ess_groupe;qualite;drainage;vigueur;produit;type_pe;regEco;response;ntrt;mscr
1;4;0;FC1;rid1;;;;;;;SV;;;
1;4;0;FC1;essgroup*rid1;AUT;;;;;;2o;;;
1;4;0;FC1;essgroup*rid1;AUT;;;;;;3a;;;
1;4;0;FC1;essgroup*rid1;AUT;;;;;;3b;;;
1;4;0;FC1;essgroup*rid1;AUT;;;;;;3c;;;
1;4;0;FC1;essgroup*rid1;AUT;;;;;;3d;;;
1;4;0;FC1;essgroup*rid1;AUT;;;;;;4e;;;
1;4;0;FC1;essgroup*rid1;AUT;;;;;;4o;;;
1;4;0;FC1;essgroup*rid1;AUT;;;;;;DU;;;
1;4;0;FC1;essgroup*rid1;AUT;;;;;;SV;;;
1;4;0;FC1;essgroup*rid1;BOJ;;;;;;2o;;;
1;4;-0.587758092;FC1;essgroup*rid1;BOJ;;;;;;3a;;;
1;4;-0.594664875;FC1;essgroup*rid1;BOJ;;;;;;3b;;;
1;4;-0.196633377;FC1;essgroup*rid1;BOJ;;;;;;3c;;;
1;4;1.034960652;FC1;essgroup*rid1;BOJ;;;;;;3d;;;
1;4;0.375743883;FC1;essgroup*rid1;BOJ;;;;;;4e;;;
1;4;0.260554011;FC1;essgroup*rid1;BOJ;;;;;;4o;;;
1;4;0.256160586;FC1;essgroup*rid1;BOJ;;;;;;DU;;;
1;4;0;FC1;essgroup*rid1;BOJ;;;;;;SV;;;
1;4;0;FC1;essgroup*rid1;EPX;;;;;;2o;;;
1;4;0;FC1;essgroup*rid1;EPX;;;;;;3a;;;
1;4;0;FC1;essgroup*rid1;EPX;;;;;;3b;;;
1;4;0;FC1;essgroup*rid1;EPX;;;;;;3c;;;
1;4;0;FC1;essgroup*rid1;EPX;;;;;;3d;;;
1;4;0;FC1;essgroup*rid1;EPX;;;;;;4e;;;
1;4;0;FC1;essgroup*rid1;EPX;;;;;;4o;;;
1;4;0;FC1;essgroup*rid1;EPX;;;;;;DU;;;
1;4;0;FC1;essgroup*rid1;EPX;;;;;;SV;;;
1;4;-0.022691293;FC1;essgroup*rid1;ERR;;;;;;2o;;;
1;4;-0.457245014;FC1;essgroup*rid1;ERR;;;;;;3a;;;
1;4;-0.236267661;FC1;essgroup*rid1;ERR;;;;;;3b;;;
1;4;-0.187461027;FC1;essgroup*rid1;ERR;;;;;;3c;;;
1;4;1.170922115;FC1;essgroup*rid1;ERR;;;;;;3d;;;
1;4;0.688695473;FC1;essgroup*rid1;ERR;;;;;;4e;;;
1;4;-0.263396319;FC1;essgroup*rid1;ERR;;;;;;4o;;;
1;4;0.533931241;FC1;essgroup*rid1;ERR;;;;;;DU;;;
1;4;0;FC1;essgroup*rid1;ERR;;;;;;SV;;;
1;4;-0.187377413;FC1;essgroup*rid1;ERS;;;;;;2o;;;
1;4;-0.223983146;FC1;essgroup*rid1;ERS;;;;;;3a;;;
1;4;-0.188846737;FC1;essgroup*rid1;ERS;;;;;;3b;;;
1;4;0.123550989;FC1;essgroup*rid1;ERS;;;;;;3c;;;
1;4;1.222921714;FC1;essgroup*rid1;ERS;;;;;;3d;;;
1;4;1.404998581;FC1;essgroup*rid1;ERS;;;;;;4e;;;
1;4;0.60352095;FC1;essgroup*rid1;ERS;;;;;;4o;;;
1;4;0.219886792;FC1;essgroup*rid1;ERS;;;;;;DU;;;
1;4;0;FC1;essgroup*rid1;ERS;;;;;;SV;;;
1;4;-0.525290403;FC1;essgroup*rid1;FEN;;;;;;2o;;;
1;4;-1.067581162;FC1;essgroup*rid1;FEN;;;;;;3a;;;
1;4;-0.956439842;FC1;essgroup*rid1;FEN;;;;;;3b;;;
1;4;-0.625077441;FC1;essgroup*rid1;FEN;;;;;;3c;;;
1;4;0;FC1;essgroup*rid1;FEN;;;;;;3d;;;
1;4;0;FC1;essgroup*rid1;FEN;;;;;;4e;;;
1;4;0;FC1;essgroup*rid1;FEN;;;;;;4o;;;
1;4;0;FC1;essgroup*rid1;FEN;;;;;;DU;;;
1;4;0;FC1;essgroup*rid1;FEN;;;;;;SV;;;
1;4;-0.015941666;FC1;essgroup*rid1;FIN;;;;;;2o;;;
1;4;-0.344174396;FC1;essgroup*rid1;FIN;;;;;;3a;;;
1;4;0.378473846;FC1;essgroup*rid1;FIN;;;;;;3b;;;
1;4;0.362759578;FC1;essgroup*rid1;FIN;;;;;;3c;;;
1;4;0;FC1;essgroup*rid1;FIN;;;;;;3d;;;
1;4;0;FC1;essgroup*rid1;FIN;;;;;;4e;;;
1;4;0;FC1;essgroup*rid1;FIN;;;;;;4o;;;
1;4;0;FC1;essgroup*rid1;FIN;;;;;;DU;;;
1;4;0;FC1;essgroup*rid1;FIN;;;;;;SV;;;
1;4;0;FC1;essgroup*rid1;HEG;;;;;;2o;;;
1;4;0;FC1;essgroup*rid1;HEG;;;;;;3a;;;
1;4;0;FC1;essgroup*rid1;HEG;;;;;;3b;;;
1;4;0;FC1;essgroup*rid1;HEG;;;;;;3c;;;
1;4;0;FC1;essgroup*rid1;HEG;;;;;;3d;;;
1;4;0;FC1;essgroup*rid1;HEG;;;;;;4e;;;
1;4;0;FC1;essgroup*rid1;HEG;;;;;;4o;;;
1;4;0;FC1;essgroup*rid1;HEG;;;;;;DU;;;
1;4;0;FC1;essgroup*rid1;HEG;;;;;;SV;;;
1;4;0;FC1;essgroup*rid1;RES;;;;;;2o;;;
1;4;0;FC1;essgroup*rid1;RES;;;;;;3a;;;
1;4;0;FC1;essgroup*rid1;RES;;;;;;3b;;;
1;4;0;FC1;essgroup*rid1;RES;;;;;;3c;;;
1;4;0;FC1;essgroup*rid1;RES;;;;;;3d;;;
1;4;0;FC1;essgroup*rid1;RES;;;;;;4e;;;
1;4;0;FC1;essgroup*rid1;RES;;;;;;4o;;;
1;4;0;FC1;essgroup*rid1;RES;;;;;;DU;;;
1;4;0;FC1;essgroup*rid1;RES;;;;;;SV;;;
1;4;0;FC1;essgroup*rid1;SAB;;;;;;2o;;;
1;4;0;FC1;essgroup*rid1;SAB;;;;;;3a;;;
1;4;0;FC1;essgroup*rid1;SAB;;;;;;3b;;;
1;4;0;FC1;essgroup*rid1;SAB;;;;;;3c;;;
1;4;0;FC1;essgroup*rid1;SAB;;;;;;3d;;;
1;4;0;FC1;essgroup*rid1;SAB;;;;;;4e;;;
1;4;0;FC1;essgroup*rid1;SAB;;;;;;4o;;;
1;4;0;FC1;essgroup*rid1;SAB;;;;;;DU;;;
1;4;0;FC1;essgroup*rid1;SAB;;;;;;SV;;;
1;4;2.764768193;FC1;aam;;;;;;;;;;
1;5;-0.78052481;FC1;Intercept;;;;;;;;pi;;
1;5;-1.215976117;FC1;SAB;;;;;;;;pi;;
1;5;-0.710518055;FC1;HEG;;;;;;;;pi;;
1;5;0.75987724;FC1;FEU;;;;;;;;pi;;
1;5;0.922772692;FC1;REX;;;;;;;;pi;;
1;5;-1.573608269;FC1;logdt;;;;;;;;pi;;
1;5;0.051193158;FC1;sum_st_ha;;;;;;;;pi;;
1;5;0.096514127;FC1;ntrt>1;;;;;;;;pi;;
1;5;-1.675520882;FC1;ntrt>1*HEG;;;;;;;;pi;;
1;5;-0.947114526;FC1;ntrt>1*FEU;;;;;;;;pi;;
1;5;-0.022946125;FC1;t0_aj*TRT;;;;;;;;pi;;
1;5;2.603600564;FC1;type0;;;;;;;;pi;;
1;5;0.844530834;FC1;type*SAB;;;;;;;;pi;;
1;5;-1.21313332;FC1;logst_ess_1014;;;;;;;;pi;;
1;5;-0.283725501;FC1;logst_ess_1014*SAB;;;;;;;;pi;;
1;5;0.275573117;FC1;logst_ess_1014*FEU;;;;;;;;pi;;
1;5;0.831784973;FC1;logst_ess_1014*type0;;;;;;;;pi;;
1;5;-0.324566332;FC1;logst_ess_1014*type0*HEG;;;;;;;;pi;;
1;5;-0.459933565;FC1;logst_ess_1014*type0*FEU;;;;;;;;pi;;
1;5;-0.319429557;FC1;logst_ess_1014*type0*REX;;;;;;;;pi;;
1;5;0.010148203;FC1;logst_ess_1014*t0_aj*TRT;;;;;;;;pi;;
1;5;-2.194673005;FC1;Intercept;;;;;;;;delta;;
1;5;-0.054983081;FC1;SAB;;;;;;;;delta;;
1;5;-0.775993195;FC1;HEG;;;;;;;;delta;;
1;5;0.221278335;FC1;FEU;;;;;;;;delta;;
1;5;0.413593266;FC1;REX;;;;;;;;delta;;
1;5;0.044874549;FC1;sum_st_ha;;;;;;;;delta;;
1;5;-3.799265731;FC1;type0;;;;;;;;delta;;
1;5;0.290836554;FC1;ntrt>1;;;;;;;;delta;;
1;5;-0.745407855;FC1;ntrt>1*FEU;;;;;;;;delta;;
1;5;-0.890007668;FC1;ntrt>1*HEG;;;;;;;;delta;;
1;5;-0.019344215;FC1;t0_aj*TRT;;;;;;;;delta;;
1;5;-0.468257237;FC1;logst_ess_1014;;;;;;;;delta;;
1;5;-0.190497577;FC1;logst_ess_1014*HEG;;;;;;;;delta;;
1;5;0.240475198;FC1;logst_ess_1014*REX;;;;;;;;delta;;
1;5;0.14742104;FC1;logst_ess_1014*FEU;;;;;;;;delta;;
1;5;0.510549538;FC1;Intercept;;;;;;;;lambda;;
1;5;-0.122533103;FC1;SAB;;;;;;;;lambda;;
1;5;0.091797461;FC1;HEG;;;;;;;;lambda;;
1;5;-0.017111059;FC1;FEU;;;;;;;;lambda;;
1;5;-0.056758624;FC1;REX;;;;;;;;lambda;;
1;5;0.658412799;FC1;type0;;;;;;;;lambda;;
1;5;-0.002819123;FC1;sum_st_ha;;;;;;;;lambda;;
1;5;-0.264192312;FC1;logdt;;;;;;;;lambda;;
1;5;0.064089971;FC1;logst_ess_1014;;;;;;;;lambda;;
1;5;0.05534459;FC1;logst_ess_1014*HEG;;;;;;;;lambda;;
1;5;-0.063518307;FC1;logst_ess_1014*REX;;;;;;;;lambda;;
1;5;-0.026129599;FC1;logst_ess_1014*FEU;;;;;;;;lambda;;
1;6;5.308210062;FC1;Intercept;;;;;;;;;;
1;6;-0.458766379;FC1;essgroup;AUT;;;;;;;;;
1;6;0.013599773;FC1;essgroup;BOJ;;;;;;;;;
1;6;-0.471798323;FC1;essgroup;EPX;;;;;;;;;
1;6;-0.085598616;FC1;essgroup;ERR;;;;;;;;;
1;6;-0.422649967;FC1;essgroup;ERS;;;;;;;;;
1;6;0.090509263;FC1;essgroup;FEN;;;;;;;;;
1;6;-0.219639227;FC1;essgroup;FIN;;;;;;;;;
1;6;-0.227286533;FC1;essgroup;HEG;;;;;;;;;
1;6;-0.02666086;FC1;essgroup;RES;;;;;;;;;
1;6;0;FC1;essgroup;SAB;;;;;;;;;
1;6;-0.443608685;FC1;logsum_st_ha;;;;;;;;;;
1;6;-0.39433714;FC1;logn_arbre_ha;;;;;;;;;;
1;6;0.916271752;FC1;logdt;;;;;;;;;;
1;6;0.219795025;FC1;trt*CoupeN;;;;;;;;;;
1;7;-15.67371358;FC1;Intercept;;;;;;;;;;
1;7;-1.48481189;FC1;essgroup;AUT;;;;;;;;;
1;7;-0.552777385;FC1;essgroup;BOJ;;;;;;;;;
1;7;0.180835004;FC1;essgroup;EPX;;;;;;;;;
1;7;-1.634457453;FC1;essgroup;ERR;;;;;;;;;
1;7;-1.166816419;FC1;essgroup;ERS;;;;;;;;;
1;7;0.137291738;FC1;essgroup;FEN;;;;;;;;;
1;7;0.030507256;FC1;essgroup;FIN;;;;;;;;;
1;7;-0.286479292;FC1;essgroup;HEG;;;;;;;;;
1;7;-0.623947203;FC1;essgroup;RES;;;;;;;;;
1;7;0;FC1;essgroup;SAB;;;;;;;;;
1;7;0.388950113;FC1;latitude;;;;;;;;;;
1;8;0.203750921;FC1;Intercept;;;;;;;;;;
1;8;0;FC1;essgroup;AUT;;;;;;;;;
1;8;1.606143962;FC1;essgroup;BOJ;;;;;;;;;
1;8;0;FC1;essgroup;EPX;;;;;;;;;
1;8;0.613127861;FC1;essgroup;ERR;;;;;;;;;
1;8;1.316603183;FC1;essgroup;ERS;;;;;;;;;
1;8;1.950824988;FC1;essgroup;FEN;;;;;;;;;
1;8;2.262629308;FC1;essgroup;FIN;;;;;;;;;
1;8;0;FC1;essgroup;HEG;;;;;;;;;
1;8;0;FC1;essgroup;RES;;;;;;;;;
1;8;0;FC1;essgroup;SAB;;;;;;;;;
1;8;-0.275269786;FC1;type_pe;;;;;;type0;;;;
1;8;-1.319383397;FC1;type_pe;;;;;;type1;;;;
1;8;0;FC1;type_pe;;;;;;type2;;;;
1;8;0.487286237;FC1;rid1;;;;;;;2o;;;
1;8;1.677472684;FC1;rid1;;;;;;;3a;;;
1;8;0.352438126;FC1;rid1;;;;;;;3b;;;
1;8;0.410596758;FC1;rid1;;;;;;;3c;;;
1;8;-0.336260426;FC1;rid1;;;;;;;3d;;;
1;8;0.64267491;FC1;rid1;;;;;;;4e;;;
1;8;-0.106151135;FC1;rid1;;;;;;;4o;;;
1;8;0.243476476;FC1;rid1;;;;;;;DU;;;
1;8;0;FC1;rid1;;;;;;;SV;;;
1;9;0.937892274;;Intercept*Response;;;;;;;;S;;
1;9;-1.670834727;;Intercept*Response;;;;;;;;M;;
1;9;0.800006906;;essgroup*Response;AUT;;;;;;;S;;
1;9;0.109743942;;essgroup*Response;AUT;;;;;;;M;;
1;9;-0.17539455;;essgroup*Response;BOJ;;;;;;;S;;
1;9;-0.017635319;;essgroup*Response;BOJ;;;;;;;M;;
1;9;-0.895829495;;essgroup*Response;EPX;;;;;;;S;;
1;9;-1.342904983;;essgroup*Response;EPX;;;;;;;M;;
1;9;0.287221162;;essgroup*Response;ERR;;;;;;;S;;
1;9;0.497908683;;essgroup*Response;ERR;;;;;;;M;;
1;9;-0.254577003;;essgroup*Response;ERS;;;;;;;S;;
1;9;-0.156635871;;essgroup*Response;ERS;;;;;;;M;;
1;9;-0.690989375;;essgroup*Response;FEN;;;;;;;S;;
1;9;-0.272568401;;essgroup*Response;FEN;;;;;;;M;;
1;9;0.024715345;;essgroup*Response;FIN;;;;;;;S;;
1;9;-0.155262885;;essgroup*Response;FIN;;;;;;;M;;
1;9;-0.276431119;;essgroup*Response;HEG;;;;;;;S;;
1;9;-0.634690071;;essgroup*Response;HEG;;;;;;;M;;
1;9;-3.019542497;;essgroup*Response;RES;;;;;;;S;;
1;9;-0.781276153;;essgroup*Response;RES;;;;;;;M;;
1;9;0;;essgroup*Response;SAB;;;;;;;S;;
1;9;0;;essgroup*Response;SAB;;;;;;;M;;
1;9;-4.434237791;;mscr0a*Response;CR;;;;;;;S;;
1;9;-2.406816927;;mscr0a*Response;CR;;;;;;;M;;
1;9;-2.984629013;;mscr0a*Response;M;;;;;;;S;;
1;9;1.03149763;;mscr0a*Response;M;;;;;;;M;;
1;9;0;;mscr0a*Response;S;;;;;;;S;;
1;9;0;;mscr0a*Response;S;;;;;;;M;;
1;9;-0.019594508;;dhp0*Response;;;;;;;;S;;
1;9;0.138226158;;dhp0*Response;;;;;;;;M;;
1;9;0.002287592;;dhp0*mscr0a*Response;CR;;;;;;;S;;
1;9;-0.012999959;;dhp0*mscr0a*Response;CR;;;;;;;M;;
1;9;0.001108427;;dhp0*mscr0a*Response;M;;;;;;;S;;
1;9;0.018214632;;dhp0*mscr0a*Response;M;;;;;;;M;;
1;9;0;;dhp0*mscr0a*Response;S;;;;;;;S;;
1;9;0;;dhp0*mscr0a*Response;S;;;;;;;M;;
1;9;-0.018981013;;dhp0*essgroup*Response;AUT;;;;;;;S;;
1;9;-0.100731535;;dhp0*essgroup*Response;AUT;;;;;;;M;;
1;9;0.036051081;;dhp0*essgroup*Response;BOJ;;;;;;;S;;
1;9;-0.09554262;;dhp0*essgroup*Response;BOJ;;;;;;;M;;
1;9;0.050218259;;dhp0*essgroup*Response;EPX;;;;;;;S;;
1;9;-0.087198139;;dhp0*essgroup*Response;EPX;;;;;;;M;;
1;9;0.078450248;;dhp0*essgroup*Response;ERR;;;;;;;S;;
1;9;-0.067747995;;dhp0*essgroup*Response;ERR;;;;;;;M;;
1;9;0.042896129;;dhp0*essgroup*Response;ERS;;;;;;;S;;
1;9;-0.099439755;;dhp0*essgroup*Response;ERS;;;;;;;M;;
1;9;0.034962518;;dhp0*essgroup*Response;FEN;;;;;;;S;;
1;9;-0.110885749;;dhp0*essgroup*Response;FEN;;;;;;;M;;
1;9;0.067488306;;dhp0*essgroup*Response;FIN;;;;;;;S;;
1;9;-0.028792014;;dhp0*essgroup*Response;FIN;;;;;;;M;;
1;9;0.080039078;;dhp0*essgroup*Response;HEG;;;;;;;S;;
1;9;-0.035413803;;dhp0*essgroup*Response;HEG;;;;;;;M;;
1;9;0.1031783;;dhp0*essgroup*Response;RES;;;;;;;S;;
1;9;-0.101117347;;dhp0*essgroup*Response;RES;;;;;;;M;;
1;9;0;;dhp0*essgroup*Response;SAB;;;;;;;S;;
1;9;0;;dhp0*essgroup*Response;SAB;;;;;;;M;;
1;9;0.769114409;;type_pe*Response;type0;;;;;;;S;;
1;9;0.962501314;;type_pe*Response;type0;;;;;;;M;;
1;9;0.597078039;;type_pe*Response;type1;;;;;;;S;;
1;9;0.791315619;;type_pe*Response;type1;;;;;;;M;;
1;9;0;;type_pe*Response;type2;;;;;;;S;;
1;9;0;;type_pe*Response;type2;;;;;;;M;;
1;9;-0.11252917;;rid1*Response;2o;;;;;;;S;;
1;9;0.109965663;;rid1*Response;2o;;;;;;;M;;
1;9;-0.052960554;;rid1*Response;3a;;;;;;;S;;
1;9;-0.241771345;;rid1*Response;3a;;;;;;;M;;
1;9;-0.025271133;;rid1*Response;3b;;;;;;;S;;
1;9;0.363107501;;rid1*Response;3b;;;;;;;M;;
1;9;-0.299319406;;rid1*Response;3c;;;;;;;S;;
1;9;0.078030404;;rid1*Response;3c;;;;;;;M;;
1;9;-0.472446177;;rid1*Response;3d;;;;;;;S;;
1;9;-0.23692903;;rid1*Response;3d;;;;;;;M;;
1;9;-0.908458278;;rid1*Response;4e;;;;;;;S;;
1;9;-0.060243609;;rid1*Response;4e;;;;;;;M;;
1;9;0.668020862;;rid1*Response;4o;;;;;;;S;;
1;9;0.901210245;;rid1*Response;4o;;;;;;;M;;
1;9;-0.146978772;;rid1*Response;DU;;;;;;;S;;
1;9;0.457947465;;rid1*Response;DU;;;;;;;M;;
1;9;0;;rid1*Response;SV;;;;;;;S;;
1;9;0;;rid1*Response;SV;;;;;;;M;;
1;9;-1.844232137;;aam*Response;;;;;;;;S;;
1;9;-2.906160606;;aam*Response;;;;;;;;M;;
1;9;1.209769797;;vigu0*Response;NVIG;;;;;;;S;;
1;9;1.738118794;;vigu0*Response;NVIG;;;;;;;M;;
1;9;0;;vigu0*Response;VIG;;;;;;;S;;
1;9;0;;vigu0*Response;VIG;;;;;;;M;;
1;17;-1.767400168;;Intercept;;;;;;;;;;
1;17;5.904284953;;mscr;;;;;;;;;;R
1;17;3.16793;;mscr;;;;;;;;;;C
1;17;0.97607524;;mscr;;;;;;;;;;S
1;17;-1.907050787;;mscr;;;;;;;;;;M
1;17;4.661144037;;mscr;;;;;;;;;;CR
1;17;0;;mscr;;;;;;;;;;MS
1;17;-0.668913459;;GESS;BOJ;;;;;;;;;
1;17;-0.986828371;;GESS;ERR;;;;;;;;;
1;17;-1.4465546;;GESS;ERS;;;;;;;;;
1;17;-2.108754575;;GESS;FEN;;;;;;;;;
1;17;-0.678901972;;GESS;FIN;;;;;;;;;
1;17;-0.220219461;;GESS;HEG;;;;;;;;;
1;17;-0.190587704;;GESS;RES;;;;;;;;;
1;17;0;;GESS;SAB;;;;;;;;;
1;17;0.017866907;;dhp0;;;;;;;;;;
1;18;2.4410636;;Intercept;;;;;;;;;;
1;18;-0.406796471;;dhp0;;;;;;;;;;
1;18;1.781349757;;mscr;;;;;;;;;;R
1;18;0.913868137;;mscr;;;;;;;;;;C
1;18;0.122173909;;mscr;;;;;;;;;;CR
1;18;0;;mscr;;;;;;;;;;MS
1;18;-0.817531847;;gess;BOJ;;;;;;;;;
1;18;-1.976571239;;gess;ERS;;;;;;;;;
1;18;-1.102400128;;gess;FEN;;;;;;;;;
1;18;1.443626184;;gess;FIN;;;;;;;;;
1;18;0;;gess;HEG;;;;;;;;;
1;18;0.094402599;;dhp0*gess;BOJ;;;;;;;;;
1;18;0.117548835;;dhp0*gess;ERS;;;;;;;;;
1;18;0.130632621;;dhp0*gess;FEN;;;;;;;;;
1;18;-0.094829448;;dhp0*gess;FIN;;;;;;;;;
1;18;0;;dhp0*gess;HEG;;;;;;;;;
1;18;-0.273003243;;mscr*gess;BOJ;;;;;;;;;R
1;18;0;;mscr*gess;ERS;;;;;;;;;R
1;18;-1.737392385;;mscr*gess;BOJ;;;;;;;;;C
1;18;0;;mscr*gess;ERS;;;;;;;;;C
1;18;0.946444683;;mscr*gess;BOJ;;;;;;;;;CR
1;18;1.477854935;;mscr*gess;ERS;;;;;;;;;CR
1;18;0;;mscr*gess;FEN;;;;;;;;;CR
1;18;1.586906421;;mscr*gess;FIN;;;;;;;;;CR
1;18;0;;mscr*gess;HEG;;;;;;;;;CR
1;18;0;;mscr*gess;BOJ;;;;;;;;;MS
1;18;0;;mscr*gess;ERS;;;;;;;;;MS
1;18;0;;mscr*gess;FIN;;;;;;;;;MS
1;18;0;;mscr*gess;HEG;;;;;;;;;MS
1;18;0.013265907;;dhp0*dhp0;;;;;;;;;;
1;19;-4.021230878;;Intercept;;;;;;;;;;
1;19;1.547643577;;mscr;;;;;;;;;;R
1;19;0.50691529;;mscr;;;;;;;;;;C
1;19;0.750250706;;mscr;;;;;;;;;;CR
1;19;0;;mscr;;;;;;;;;;MS
1;19;1.775264569;;gess;BOJ;;;;;;;;;
1;19;1.657521088;;gess;ERS;;;;;;;;;
1;19;1.027864122;;gess;FIN;;;;;;;;;
1;19;0;;gess;HEG;;;;;;;;;
1;19;0.196725281;;dhp0;;;;;;;;;;
1;19;-0.001985802;;dhp0*dhp0;;;;;;;;;;
